student_id,branch,cgpa,backlogs,placed,company,package_lpa,company_tier,placement_year,offers_count
1882,IT,8.51,0,Yes,Cognizant,7.4,Tier 2,2023,2
1883,IT,5.74,0,Yes,Local Startup Inc,3.6,Tier 3,2023,1
1884,IT,7.39,0,Yes,Accenture,4.7,Tier 2,2023,1
1885,IT,8.45,0,Yes,Capgemini,7.6,Tier 2,2023,3
1886,IT,9.35,1,No,,0,,2023,0
1887,IT,7.51,0,Yes,Cognizant,7.0,Tier 2,2023,1
1888,IT,8.67,1,No,,0,,2023,0
1889,CSE,6.26,0,No,,0,,2024,0
1890,CSE,6.28,2,No,,0,,2024,0
1891,CSE,8.17,0,Yes,Accenture,7.4,Tier 2,2024,1
1892,CSE,7.65,1,No,,0,,2024,0
1893,CSE,8.24,0,No,,0,,2024,0
1894,CSE,9.33,0,Yes,Accenture,6.7,Tier 2,2024,1
1895,CSE,9.79,1,Yes,TCS,7.5,Tier 2,2024,1
1896,CSE,7.22,0,No,,0,,2024,0
1897,CSE,5.33,0,No,,0,,2024,0
1898,CSE,7.41,2,No,,0,,2024,0
1899,CSE,6.17,0,No,,0,,2024,0
1900,CSE,6.67,2,Yes,Accenture,6.0,Tier 2,2024,1
1901,CSE,7.85,1,Yes,TCS,5.9,Tier 2,2024,1
1902,CSE,8.8,0,No,,0,,2024,0
1903,CSE,6.76,0,Yes,Accenture,6.1,Tier 2,2024,1
1904,CSE,7.48,0,Yes,Infosys,6.1,Tier 2,2024,1
1905,CSE,7.47,0,Yes,Wipro,6.9,Tier 2,2024,1
1906,CSE,5.97,1,Yes,NextGen Systems,2.7,Tier 3,2024,1
1907,CSE,7.44,2,Yes,Wipro,8.0,Tier 2,2024,1
1908,CSE,9.11,0,Yes,Google,39.1,Tier 1,2024,1
1909,CSE,7.75,0,Yes,Wipro,4.4,Tier 2,2024,1
1910,CSE,6.09,0,Yes,NextGen Systems,3.8,Tier 3,2024,3
1911,CSE,6.56,0,No,,0,,2024,0
1912,CSE,9.9,0,Yes,Accenture,5.4,Tier 2,2024,1
1913,CSE,8.66,0,Yes,Microsoft,34.7,Tier 1,2024,1
1914,CSE,7.51,3,Yes,Cognizant,5.8,Tier 2,2024,1
1915,CSE,6.04,0,No,,0,,2024,0
1916,CSE,8.09,0,Yes,Accenture,8.6,Tier 2,2024,1
1917,CSE,5.57,0,No,,0,,2024,0
1918,CSE,9.51,0,No,,0,,2024,0
1919,CSE,6.44,0,Yes,RegionalTech Solutions,3.2,Tier 3,2024,1
1920,CSE,6.81,0,Yes,Accenture,8.1,Tier 2,2024,1
1921,CSE,5.69,3,No,,0,,2024,0
1922,CSE,6.43,1,No,,0,,2024,0
1923,CSE,8.38,0,Yes,Google,26.5,Tier 1,2024,1
1924,CSE,6.91,1,Yes,Wipro,6.1,Tier 2,2024,2
1925,CSE,6.38,1,Yes,RegionalTech Solutions,3.8,Tier 3,2024,1
1926,CSE,8.29,1,Yes,Cognizant,5.6,Tier 2,2024,2
1927,CSE,7.48,0,No,,0,,2024,0
1928,CSE,8.61,2,Yes,Infosys,7.7,Tier 2,2024,2
1929,CSE,7.72,0,Yes,Infosys,7.9,Tier 2,2024,1
1930,CSE,6.66,0,Yes,Cognizant,7.1,Tier 2,2024,3
1931,CSE,7.32,0,Yes,Cognizant,8.5,Tier 2,2024,1
1932,CSE,5.83,2,No,,0,,2024,0
1933,CSE,7.09,1,Yes,Accenture,4.6,Tier 2,2024,1
1934,CSE,7.89,0,Yes,TCS,6.5,Tier 2,2024,2
1935,CSE,5.88,0,No,,0,,2024,0
1936,CSE,8.24,1,Yes,TCS,7.4,Tier 2,2024,1
1937,CSE,6.83,0,No,,0,,2024,0
1938,CSE,7.55,0,Yes,Accenture,5.7,Tier 2,2024,1
1939,CSE,7.67,0,No,,0,,2024,0
1940,CSE,8.26,0,Yes,Accenture,4.7,Tier 2,2024,1
1941,CSE,6.5,0,Yes,Cognizant,8.3,Tier 2,2024,1
1942,CSE,6.84,0,No,,0,,2024,0
1943,CSE,7.11,0,Yes,Capgemini,6.6,Tier 2,2024,1
1944,CSE,5.96,1,No,,0,,2024,0
1945,CSE,6.76,0,Yes,TCS,5.1,Tier 2,2024,1
1946,CSE,8.54,0,No,,0,,2024,0
1947,CSE,8.69,0,Yes,Wipro,4.1,Tier 2,2024,1
1948,CSE,8.23,0,No,,0,,2024,0
1949,CSE,7.91,0,Yes,Wipro,5.8,Tier 2,2024,1
1950,CSE,7.03,1,Yes,TCS,5.9,Tier 2,2024,2
1951,CSE,6.85,0,Yes,Wipro,6.1,Tier 2,2024,2
1952,CSE,8.71,0,Yes,Amazon,21.8,Tier 1,2024,2
1953,CSE,6.83,0,No,,0,,2024,0
1954,ECE,8.03,2,No,,0,,2024,0
1955,ECE,8.89,0,Yes,Infosys,7.6,Tier 2,2024,1
1956,ECE,6.51,1,No,,0,,2024,0
1957,ECE,7.06,0,Yes,Cognizant,6.7,Tier 2,2024,1
1958,ECE,6.77,0,Yes,TCS,4.5,Tier 2,2024,2
1959,ECE,6.86,2,No,,0,,2024,0
1960,ECE,6.89,0,No,,0,,2024,0
1961,ECE,6.66,0,Yes,Wipro,8.3,Tier 2,2024,1
1962,ECE,7.4,0,Yes,Accenture,8.7,Tier 2,2024,3
1963,ECE,6.63,2,No,,0,,2024,0
1964,ECE,7.02,0,Yes,Accenture,6.2,Tier 2,2024,2
1965,ECE,6.33,2,No,,0,,2024,0
1966,ECE,6.15,0,Yes,RegionalTech Solutions,3.0,Tier 3,2024,1
1967,ECE,7.2,1,No,,0,,2024,0
1968,ECE,7.21,0,Yes,Cognizant,8.7,Tier 2,2024,1
1969,ECE,7.05,0,Yes,TCS,6.7,Tier 2,2024,1
1970,ECE,7.22,0,No,,0,,2024,0
1971,ECE,6.43,1,No,,0,,2024,0
1972,ECE,7.52,1,Yes,Capgemini,5.2,Tier 2,2024,1
1973,ECE,7.42,1,No,,0,,2024,0
1974,ECE,5.0,0,No,,0,,2024,0
1975,ECE,7.61,2,Yes,Capgemini,6.3,Tier 2,2024,1
1976,ECE,6.14,0,No,,0,,2024,0
1977,ECE,6.23,0,No,,0,,2024,0
1978,ECE,7.25,0,No,,0,,2024,0
1979,ECE,7.09,0,Yes,TCS,6.5,Tier 2,2024,1
1980,ECE,7.76,0,Yes,Wipro,6.3,Tier 2,2024,2
1981,ECE,7.45,1,No,,0,,2024,0
1982,ECE,6.25,0,No,,0,,2024,0
1983,ECE,8.32,0,No,,0,,2024,0
1984,ECE,7.74,1,No,,0,,2024,0
1985,ECE,8.56,0,No,,0,,2024,0
1986,ECE,8.5,0,No,,0,,2024,0
1987,ECE,8.4,1,No,,0,,2024,0
1988,ECE,7.46,3,No,,0,,2024,0
1989,ECE,6.8,0,No,,0,,2024,0
1990,ECE,6.34,0,No,,0,,2024,0
1991,ECE,6.37,0,Yes,NextGen Systems,2.9,Tier 3,2024,2
1992,ECE,7.09,0,No,,0,,2024,0
1993,ECE,6.9,0,Yes,TCS,8.8,Tier 2,2024,2
1994,ECE,7.79,0,No,,0,,2024,0
1995,ECE,6.96,1,Yes,Capgemini,7.1,Tier 2,2024,1
1996,ECE,6.61,2,No,,0,,2024,0
1997,ECE,6.93,0,No,,0,,2024,0
1998,ECE,6.93,1,Yes,Accenture,7.9,Tier 2,2024,1
1999,ECE,7.28,0,Yes,Wipro,7.6,Tier 2,2024,1
2000,ECE,5.21,0,Yes,NextGen Systems,3.1,Tier 3,2024,2
2001,ECE,6.97,0,Yes,Wipro,8.3,Tier 2,2024,2
2002,ECE,6.53,0,No,,0,,2024,0
2003,ECE,7.92,0,No,,0,,2024,0
2004,ECE,8.34,0,Yes,Capgemini,4.9,Tier 2,2024,2
2005,ECE,9.35,1,Yes,Capgemini,8.8,Tier 2,2024,2
2006,ECE,7.45,1,Yes,Accenture,4.8,Tier 2,2024,1
2007,ECE,6.97,0,Yes,TCS,8.2,Tier 2,2024,1
2008,ECE,8.31,0,No,,0,,2024,0
2009,ECE,7.58,0,No,,0,,2024,0
2010,ECE,8.41,1,No,,0,,2024,0
2011,ECE,5.51,0,No,,0,,2024,0
2012,ECE,6.92,0,Yes,Infosys,7.3,Tier 2,2024,2
2013,ECE,9.07,0,Yes,Cognizant,8.1,Tier 2,2024,1
2014,ECE,6.3,1,Yes,NextGen Systems,2.6,Tier 3,2024,1
2015,ECE,8.05,2,No,,0,,2024,0
2016,ECE,7.6,0,No,,0,,2024,0
2017,ECE,6.5,0,Yes,Infosys,6.8,Tier 2,2024,1
2018,ECE,7.06,0,No,,0,,2024,0
2019,ECE,7.35,1,No,,0,,2024,0
2020,ECE,5.77,0,Yes,NextGen Systems,3.3,Tier 3,2024,2
2021,ECE,6.86,3,No,,0,,2024,0
2022,Mechanical,7.75,2,No,,0,,2024,0
2023,Mechanical,9.32,0,Yes,Microsoft,31.9,Tier 1,2024,2
2024,Mechanical,7.16,0,No,,0,,2024,0
2025,Mechanical,7.95,3,No,,0,,2024,0
2026,Mechanical,6.82,0,No,,0,,2024,0
2027,Mechanical,8.67,0,No,,0,,2024,0
2028,Mechanical,7.04,0,Yes,Wipro,4.1,Tier 2,2024,1
2029,Mechanical,7.94,0,Yes,Accenture,4.8,Tier 2,2024,1
2030,Mechanical,5.69,0,Yes,RegionalTech Solutions,4.3,Tier 3,2024,1
2031,Mechanical,7.2,0,No,,0,,2024,0
2032,Mechanical,8.05,0,Yes,Wipro,8.0,Tier 2,2024,1
2033,Mechanical,8.16,1,No,,0,,2024,0
2034,Mechanical,9.02,2,No,,0,,2024,0
2035,Mechanical,6.65,0,Yes,Wipro,5.7,Tier 2,2024,1
2036,Mechanical,8.89,1,Yes,Infosys,7.7,Tier 2,2024,2
2037,Mechanical,8.68,0,No,,0,,2024,0
2038,Mechanical,5.15,0,No,,0,,2024,0
2039,Mechanical,6.6,0,No,,0,,2024,0
2040,Mechanical,8.49,0,No,,0,,2024,0
2041,Mechanical,9.9,1,Yes,Cognizant,5.4,Tier 2,2024,1
2042,Mechanical,7.15,0,Yes,Accenture,7.7,Tier 2,2024,1
2043,Mechanical,6.38,0,No,,0,,2024,0
2044,Mechanical,6.94,1,No,,0,,2024,0
2045,Mechanical,6.47,0,No,,0,,2024,0
2046,Mechanical,7.29,0,No,,0,,2024,0
2047,Mechanical,6.39,0,No,,0,,2024,0
2048,Mechanical,7.08,1,No,,0,,2024,0
2049,Mechanical,8.06,0,Yes,Capgemini,4.1,Tier 2,2024,1
2050,Mechanical,7.94,0,No,,0,,2024,0
2051,Mechanical,5.0,0,Yes,Local Startup Inc,2.9,Tier 3,2024,1
2052,Mechanical,5.0,0,No,,0,,2024,0
2053,Mechanical,7.52,0,No,,0,,2024,0
2054,Mechanical,6.77,2,No,,0,,2024,0
2055,Mechanical,7.28,1,Yes,TCS,5.7,Tier 2,2024,1
2056,Mechanical,7.03,1,Yes,Wipro,6.7,Tier 2,2024,1
2057,Mechanical,5.0,1,No,,0,,2024,0
2058,Mechanical,5.0,0,No,,0,,2024,0
2059,Mechanical,6.37,0,Yes,RegionalTech Solutions,2.6,Tier 3,2024,1
2060,Mechanical,7.06,1,Yes,Wipro,7.3,Tier 2,2024,1
2061,Mechanical,8.09,0,Yes,Cognizant,5.2,Tier 2,2024,2
2062,Mechanical,6.66,0,No,,0,,2024,0
2063,Mechanical,7.98,2,No,,0,,2024,0
2064,Mechanical,7.76,0,Yes,Capgemini,4.1,Tier 2,2024,1
2065,Mechanical,7.22,0,Yes,Wipro,7.4,Tier 2,2024,1
2066,Mechanical,8.55,0,Yes,Wipro,8.1,Tier 2,2024,3
2067,Mechanical,5.61,2,No,,0,,2024,0
2068,Mechanical,5.59,0,No,,0,,2024,0
2069,Mechanical,7.08,2,No,,0,,2024,0
2070,Mechanical,7.82,0,Yes,Accenture,8.4,Tier 2,2024,3
2071,Mechanical,6.76,0,Yes,Accenture,5.6,Tier 2,2024,1
2072,Mechanical,6.15,0,Yes,NextGen Systems,3.9,Tier 3,2024,1
2073,Mechanical,7.38,1,No,,0,,2024,0
2074,Mechanical,7.77,2,No,,0,,2024,0
2075,Mechanical,8.79,1,No,,0,,2024,0
2076,Mechanical,6.18,0,Yes,NextGen Systems,2.7,Tier 3,2024,1
2077,Mechanical,6.27,1,No,,0,,2024,0
2078,Mechanical,9.26,2,Yes,Cognizant,7.7,Tier 2,2024,1
2079,Mechanical,7.88,1,Yes,Infosys,4.9,Tier 2,2024,1
2080,Mechanical,5.79,1,No,,0,,2024,0
2081,Mechanical,7.05,0,Yes,Wipro,4.4,Tier 2,2024,1
2082,Mechanical,8.62,1,Yes,Cognizant,7.6,Tier 2,2024,2
2083,Mechanical,5.69,0,Yes,Local Startup Inc,3.3,Tier 3,2024,1
2084,Mechanical,8.73,3,No,,0,,2024,0
2085,Mechanical,7.94,1,Yes,Infosys,8.6,Tier 2,2024,1
2086,Mechanical,6.96,3,No,,0,,2024,0
2087,Mechanical,6.23,0,Yes,Local Startup Inc,3.7,Tier 3,2024,1
2088,Mechanical,7.26,1,No,,0,,2024,0
2089,Mechanical,5.15,0,No,,0,,2024,0
2090,Mechanical,8.81,0,No,,0,,2024,0
2091,Mechanical,7.71,0,No,,0,,2024,0
2092,Mechanical,7.33,2,Yes,Capgemini,4.2,Tier 2,2024,1
2093,Civil,5.66,0,Yes,RegionalTech Solutions,4.0,Tier 3,2024,1
2094,Civil,7.04,0,Yes,TCS,7.4,Tier 2,2024,1
2095,Civil,8.21,0,Yes,Infosys,7.9,Tier 2,2024,1
2096,Civil,6.5,2,No,,0,,2024,0
2097,Civil,7.95,0,Yes,Capgemini,8.5,Tier 2,2024,1
2098,Civil,8.05,2,Yes,Capgemini,8.5,Tier 2,2024,1
2099,Civil,7.7,0,Yes,Wipro,4.4,Tier 2,2024,1
2100,Civil,5.52,1,No,,0,,2024,0
2101,Civil,8.7,0,Yes,Amazon,32.0,Tier 1,2024,1
2102,Civil,6.96,1,Yes,Infosys,7.8,Tier 2,2024,2
2103,Civil,8.1,1,No,,0,,2024,0
2104,Civil,7.5,0,Yes,Infosys,4.0,Tier 2,2024,2
2105,Civil,7.22,0,Yes,Accenture,8.4,Tier 2,2024,2
2106,Civil,7.03,0,No,,0,,2024,0
2107,Civil,6.08,0,No,,0,,2024,0
2108,Civil,7.37,0,No,,0,,2024,0
2109,Civil,6.17,1,Yes,NextGen Systems,3.2,Tier 3,2024,1
2110,Civil,6.24,0,Yes,NextGen Systems,3.1,Tier 3,2024,1
2111,Civil,7.51,0,Yes,Accenture,7.3,Tier 2,2024,1
2112,Civil,7.03,1,No,,0,,2024,0
2113,Civil,5.0,1,No,,0,,2024,0
2114,Civil,6.11,0,No,,0,,2024,0
2115,Civil,6.16,1,No,,0,,2024,0
2116,Civil,9.31,1,Yes,TCS,7.5,Tier 2,2024,1
2117,Civil,6.99,0,No,,0,,2024,0
2118,Civil,8.53,0,Yes,TCS,6.4,Tier 2,2024,2
2119,Civil,6.24,3,No,,0,,2024,0
2120,Civil,5.0,0,No,,0,,2024,0
2121,Civil,5.0,0,Yes,NextGen Systems,4.0,Tier 3,2024,1
2122,Civil,6.63,0,No,,0,,2024,0
2123,Civil,7.8,0,Yes,Cognizant,7.1,Tier 2,2024,1
2124,Civil,6.67,0,No,,0,,2024,0
2125,Civil,8.45,0,Yes,TCS,7.2,Tier 2,2024,1
2126,Civil,5.0,1,No,,0,,2024,0
2127,Civil,8.05,0,No,,0,,2024,0
2128,Civil,7.58,0,Yes,Accenture,7.1,Tier 2,2024,1
2129,Civil,7.87,0,Yes,Cognizant,8.0,Tier 2,2024,1
2130,Civil,7.32,0,Yes,Accenture,8.5,Tier 2,2024,1
2131,Civil,5.24,2,Yes,NextGen Systems,3.9,Tier 3,2024,1
2132,Civil,7.67,0,Yes,Capgemini,5.7,Tier 2,2024,1
2133,Civil,8.9,0,Yes,Goldman Sachs,33.8,Tier 1,2024,2
2134,Civil,6.21,1,No,,0,,2024,0
2135,Civil,6.06,2,No,,0,,2024,0
2136,Civil,8.15,1,Yes,Cognizant,4.4,Tier 2,2024,1
2137,Civil,7.96,1,Yes,Infosys,4.6,Tier 2,2024,1
2138,Civil,6.46,1,No,,0,,2024,0
2139,Civil,8.22,0,Yes,Infosys,5.7,Tier 2,2024,1
2140,Civil,6.58,0,No,,0,,2024,0
2141,Civil,6.84,1,Yes,Accenture,7.4,Tier 2,2024,3
2142,Civil,8.11,0,No,,0,,2024,0
2143,Civil,5.52,0,Yes,NextGen Systems,4.2,Tier 3,2024,2
2144,Civil,7.64,2,No,,0,,2024,0
2145,Civil,7.59,1,No,,0,,2024,0
2146,Civil,6.87,0,No,,0,,2024,0
2147,Civil,6.71,0,Yes,Cognizant,7.4,Tier 2,2024,1
2148,Civil,6.62,0,Yes,Accenture,6.8,Tier 2,2024,1
2149,Civil,8.3,0,Yes,Accenture,5.2,Tier 2,2024,2
2150,Civil,8.03,0,No,,0,,2024,0
2151,Civil,6.57,0,No,,0,,2024,0
2152,Civil,8.21,1,Yes,Cognizant,6.0,Tier 2,2024,1
2153,Civil,6.55,0,No,,0,,2024,0
2154,Civil,5.0,0,No,,0,,2024,0
2155,Civil,6.84,1,No,,0,,2024,0
2156,Civil,7.84,0,No,,0,,2024,0
2157,Civil,7.33,0,No,,0,,2024,0
2158,Civil,5.78,1,Yes,NextGen Systems,3.9,Tier 3,2024,1
2159,Civil,6.42,0,No,,0,,2024,0
2160,Civil,7.37,0,No,,0,,2024,0
2161,Civil,5.87,1,No,,0,,2024,0
2162,Civil,8.27,2,No,,0,,2024,0
2163,Civil,8.43,0,Yes,Accenture,6.9,Tier 2,2024,1
2164,Civil,7.44,0,Yes,TCS,5.6,Tier 2,2024,2
2165,Electrical,8.04,0,No,,0,,2024,0
2166,Electrical,7.6,0,Yes,Cognizant,5.9,Tier 2,2024,1
2167,Electrical,6.11,0,No,,0,,2024,0
2168,Electrical,8.9,0,No,,0,,2024,0
2169,Electrical,6.42,1,Yes,NextGen Systems,4.2,Tier 3,2024,2
2170,Electrical,6.98,0,No,,0,,2024,0
2171,Electrical,6.97,0,Yes,Accenture,4.5,Tier 2,2024,1
2172,Electrical,7.64,1,No,,0,,2024,0
2173,Electrical,6.27,1,Yes,NextGen Systems,4.3,Tier 3,2024,2
2174,Electrical,8.09,0,Yes,Infosys,6.3,Tier 2,2024,1
2175,Electrical,6.81,0,Yes,Wipro,6.9,Tier 2,2024,2
2176,Electrical,8.67,2,Yes,Cognizant,7.6,Tier 2,2024,2
2177,Electrical,9.9,0,Yes,Wipro,4.3,Tier 2,2024,1
2178,Electrical,5.5,2,No,,0,,2024,0
2179,Electrical,8.61,3,Yes,TCS,5.2,Tier 2,2024,1
2180,Electrical,7.21,1,No,,0,,2024,0
2181,Electrical,6.75,0,No,,0,,2024,0
2182,Electrical,8.18,1,No,,0,,2024,0
2183,Electrical,7.61,2,No,,0,,2024,0
2184,Electrical,8.2,0,No,,0,,2024,0
2185,Electrical,6.92,0,Yes,Cognizant,7.3,Tier 2,2024,2
2186,Electrical,6.68,3,No,,0,,2024,0
2187,Electrical,8.5,2,No,,0,,2024,0
2188,Electrical,8.71,1,No,,0,,2024,0
2189,Electrical,6.33,0,No,,0,,2024,0
2190,Electrical,6.35,0,Yes,Local Startup Inc,3.7,Tier 3,2024,1
2191,Electrical,7.66,0,Yes,Wipro,4.2,Tier 2,2024,1
2192,Electrical,6.54,0,No,,0,,2024,0
2193,Electrical,6.22,3,No,,0,,2024,0
2194,Electrical,8.27,1,No,,0,,2024,0
2195,Electrical,8.36,0,Yes,Infosys,6.4,Tier 2,2024,1
2196,Electrical,5.78,1,No,,0,,2024,0
2197,Electrical,8.58,1,Yes,Wipro,6.7,Tier 2,2024,1
2198,Electrical,7.93,0,Yes,Accenture,7.7,Tier 2,2024,2
2199,Electrical,5.0,1,No,,0,,2024,0
2200,Electrical,8.53,0,No,,0,,2024,0
2201,Electrical,7.19,0,Yes,Infosys,6.9,Tier 2,2024,1
2202,Electrical,5.43,1,No,,0,,2024,0
2203,Electrical,7.18,0,Yes,Wipro,5.3,Tier 2,2024,1
2204,Electrical,6.94,0,Yes,Capgemini,4.6,Tier 2,2024,1
2205,Electrical,7.87,0,Yes,Wipro,7.9,Tier 2,2024,2
2206,Electrical,8.51,0,Yes,Google,44.0,Tier 1,2024,1
2207,Electrical,5.51,1,No,,0,,2024,0
2208,Electrical,6.05,0,Yes,NextGen Systems,3.8,Tier 3,2024,1
2209,Electrical,7.64,0,No,,0,,2024,0
2210,Electrical,8.94,1,Yes,Cognizant,6.4,Tier 2,2024,1
2211,Electrical,5.0,2,No,,0,,2024,0
2212,Electrical,7.6,1,Yes,Accenture,8.4,Tier 2,2024,1
2213,Electrical,9.71,0,Yes,TCS,4.5,Tier 2,2024,3
2214,Electrical,7.39,0,Yes,Accenture,8.6,Tier 2,2024,2
2215,Electrical,7.83,0,Yes,Cognizant,6.3,Tier 2,2024,1
2216,Electrical,6.43,1,Yes,Local Startup Inc,3.5,Tier 3,2024,1
2217,Electrical,5.68,0,Yes,Local Startup Inc,2.5,Tier 3,2024,1
2218,Electrical,5.0,0,Yes,Local Startup Inc,4.0,Tier 3,2024,1
2219,Electrical,7.2,0,Yes,Infosys,8.8,Tier 2,2024,1
2220,Electrical,7.49,0,No,,0,,2024,0
2221,Electrical,8.78,0,No,,0,,2024,0
2222,Electrical,8.68,2,No,,0,,2024,0
2223,Electrical,9.49,1,Yes,TCS,7.2,Tier 2,2024,1
2224,Electrical,6.72,2,No,,0,,2024,0
2225,Electrical,5.07,1,No,,0,,2024,0
2226,Electrical,8.25,0,Yes,Cognizant,5.9,Tier 2,2024,2
2227,Electrical,8.05,1,Yes,Infosys,7.1,Tier 2,2024,1
2228,Electrical,7.18,0,Yes,Cognizant,5.1,Tier 2,2024,1
2229,Electrical,5.69,1,Yes,NextGen Systems,4.0,Tier 3,2024,1
2230,Electrical,5.3,1,Yes,NextGen Systems,3.8,Tier 3,2024,1
2231,Electrical,8.68,0,No,,0,,2024,0
2232,Electrical,6.53,2,No,,0,,2024,0
2233,Electrical,5.0,0,No,,0,,2024,0
2234,Electrical,6.95,1,No,,0,,2024,0
2235,Electrical,7.5,0,No,,0,,2024,0
2236,Electrical,5.86,1,No,,0,,2024,0
2237,Electrical,5.0,0,No,,0,,2024,0
2238,Electrical,6.15,0,No,,0,,2024,0
2239,Electrical,7.66,0,No,,0,,2024,0
2240,Electrical,7.08,0,Yes,Capgemini,5.0,Tier 2,2024,2
2241,Electrical,5.0,1,No,,0,,2024,0
2242,Electrical,6.23,0,Yes,RegionalTech Solutions,2.7,Tier 3,2024,1
2243,Electrical,6.0,0,Yes,NextGen Systems,3.0,Tier 3,2024,2
2244,Electrical,5.87,0,No,,0,,2024,0
2245,IT,6.72,1,Yes,TCS,5.7,Tier 2,2024,3
2246,IT,8.47,0,Yes,Adobe,28.8,Tier 1,2024,1
2247,IT,6.22,0,No,,0,,2024,0
2248,IT,5.18,2,Yes,NextGen Systems,2.5,Tier 3,2024,1
2249,IT,8.47,0,Yes,Wipro,8.1,Tier 2,2024,1
2250,IT,6.36,0,No,,0,,2024,0
2251,IT,7.4,1,Yes,Accenture,5.1,Tier 2,2024,1
2252,IT,6.86,1,Yes,Capgemini,7.4,Tier 2,2024,2
2253,IT,5.85,0,Yes,Local Startup Inc,4.0,Tier 3,2024,2
2254,IT,9.88,0,Yes,Goldman Sachs,20.0,Tier 1,2024,1
2255,IT,6.75,0,Yes,Capgemini,7.1,Tier 2,2024,1
2256,IT,7.68,1,Yes,TCS,4.0,Tier 2,2024,1
2257,IT,8.74,0,Yes,Cognizant,7.5,Tier 2,2024,1
2258,IT,6.43,0,No,,0,,2024,0
2259,IT,6.08,2,No,,0,,2024,0
2260,IT,7.04,0,Yes,TCS,7.1,Tier 2,2024,1
2261,IT,7.41,0,Yes,Accenture,8.9,Tier 2,2024,1
2262,IT,6.2,0,No,,0,,2024,0
2263,IT,8.5,0,Yes,Google,38.9,Tier 1,2024,1
2264,IT,7.09,1,No,,0,,2024,0
2265,IT,6.52,1,Yes,Wipro,5.0,Tier 2,2024,1
2266,IT,7.31,0,Yes,Cognizant,4.2,Tier 2,2024,2
2267,IT,7.05,0,No,,0,,2024,0
2268,IT,5.0,0,Yes,NextGen Systems,3.4,Tier 3,2024,2
2269,IT,6.19,1,No,,0,,2024,0
2270,IT,6.65,0,Yes,Infosys,7.7,Tier 2,2024,1
2271,IT,7.93,0,Yes,Cognizant,4.7,Tier 2,2024,1
2272,IT,6.42,2,No,,0,,2024,0
2273,IT,6.75,1,No,,0,,2024,0
2274,IT,7.59,3,Yes,Capgemini,6.8,Tier 2,2024,1
2275,IT,7.1,0,Yes,Infosys,8.4,Tier 2,2024,2
2276,IT,7.72,0,No,,0,,2024,0
2277,IT,6.22,0,No,,0,,2024,0
2278,IT,6.05,2,Yes,RegionalTech Solutions,4.2,Tier 3,2024,2
2279,IT,7.46,0,Yes,Infosys,5.2,Tier 2,2024,1
2280,IT,8.42,0,Yes,Accenture,8.5,Tier 2,2024,2
2281,IT,6.91,3,No,,0,,2024,0
2282,IT,7.36,0,Yes,Capgemini,8.1,Tier 2,2024,1
2283,IT,6.42,0,Yes,Local Startup Inc,2.8,Tier 3,2024,2
2284,IT,7.44,0,Yes,Cognizant,7.3,Tier 2,2024,1
2285,IT,7.84,0,Yes,Cognizant,7.9,Tier 2,2024,3
2286,IT,8.24,2,Yes,Wipro,7.1,Tier 2,2024,2
2287,IT,7.18,0,Yes,Accenture,4.2,Tier 2,2024,1
2288,IT,7.14,0,Yes,Accenture,6.9,Tier 2,2024,2
2289,IT,7.64,0,Yes,Accenture,8.7,Tier 2,2024,2
2290,IT,8.81,1,No,,0,,2024,0
2291,IT,8.0,0,Yes,Accenture,7.5,Tier 2,2024,1
2292,IT,7.87,0,No,,0,,2024,0
2293,IT,7.84,0,Yes,Accenture,8.4,Tier 2,2024,2
2294,IT,7.96,1,No,,0,,2024,0
2295,IT,7.27,2,No,,0,,2024,0
2296,IT,6.24,0,Yes,RegionalTech Solutions,3.5,Tier 3,2024,1
2297,IT,6.65,1,No,,0,,2024,0
2298,IT,7.11,0,Yes,Capgemini,8.7,Tier 2,2024,1
2299,IT,8.14,0,No,,0,,2024,0
2300,IT,5.0,0,Yes,RegionalTech Solutions,4.4,Tier 3,2024,2
2301,IT,7.78,0,Yes,Infosys,6.6,Tier 2,2024,1
2302,IT,7.51,0,Yes,Accenture,8.7,Tier 2,2024,3
2303,IT,6.07,1,Yes,Local Startup Inc,4.2,Tier 3,2024,1
2304,IT,7.39,0,No,,0,,2024,0
2305,IT,6.5,0,No,,0,,2024,0
2306,IT,6.31,0,No,,0,,2024,0
2307,IT,6.51,0,Yes,Wipro,4.9,Tier 2,2024,1
2308,IT,5.2,0,No,,0,,2024,0
2309,IT,9.05,0,Yes,Microsoft,36.4,Tier 1,2024,1
2310,IT,6.86,0,No,,0,,2024,0
2311,IT,8.1,1,Yes,TCS,9.0,Tier 2,2024,1
2312,IT,5.77,0,Yes,Local Startup Inc,3.6,Tier 3,2024,1
2313,IT,8.14,0,Yes,Infosys,6.7,Tier 2,2024,1
2314,IT,7.41,0,Yes,Infosys,8.7,Tier 2,2024,2
2315,IT,7.78,3,No,,0,,2024,0
2316,IT,6.92,0,No,,0,,2024,0
2317,IT,6.54,3,No,,0,,2024,0
2318,IT,9.45,3,No,,0,,2024,0
2319,IT,7.74,2,Yes,Cognizant,8.5,Tier 2,2024,1
2320,IT,5.51,0,No,,0,,2024,0
2321,IT,6.8,1,Yes,TCS,7.0,Tier 2,2024,1
2322,IT,8.24,0,Yes,Wipro,5.0,Tier 2,2024,2
2323,IT,9.05,1,No,,0,,2024,0
2324,IT,8.27,3,No,,0,,2024,0
